"","Date","Time","Location","Operator","Type","Aboard","Fatalities","Ground","Summary","death_ratio"
"3573",1985-11-16,"","Quinhagaki, Alaska","Air Taxi","Piper PA-32-300",7,4,0,"The aircraft crashed on the frozen level tundra at night while on a part 135 air taxi flight. The investigation revealed the commercial rated air taxi pilot did not have a 135 air taxi check ride or competency check. The pilot's certificate prohibited him to carry passengers for hire at night or more than 50 mile cross country flight. At time of the accident the weather was below VFR conditions and the pilot did not receive a weather briefing. Continued VFR flight into IMC.",0.571428571428571
"3574",1985-11-21,"","Near Sibyak, Indonesia","Military - Indonesian Air Force","Lockheed C-130H Hercules",11,11,0,"Crashed into a mountain.",1
"3575",1985-11-24,"20:15","Luqa, Malta","EgyptAir","Boeing B-737-266",103,60,0,"Hijacking. While on the ground at Malta to refuel the aircraft was stormed by Egyptian forces. During the fight, several hand grenades were thrown into the cabin causing a fire.",0.58252427184466
"3576",1985-11-25,"","Near Luassingua, Angola","Military - Angolan Air Force","Antonov AN-26",22,22,0,"Shot down by South African anti-aircraft fire.",1
"3577",1985-12-12,"6:45","Gander, Newfoundland, Canada","Arrow Airways","McDonnell Douglas DC-8 Super 63PF",256,256,0,"The aircraft stalled and crashed during takeoff. Two-hundred-forty-four members of the 101st Airborne Division from Fort Campbell, Kentucky  were killed in the accident. There is controversy surrounding this crash. The majority opinion of the board was that the cause of the sequence leading up to the stall and crash could not be determined, with icing a possibility. The minority opinion was that the crash was possibly caused by detonation of an explosive device of unknown origin in a cargo compartment which led to an in-flight fire and loss of control of the aircraft.",1
"3578",1985-12-30,"","Nepal","Military - Royal Nepalese Air Force","Short SC7- Skyvan",25,25,0,"",1
"3579",1985-12-31,"17:14","De Kalb, Texas","Private","Douglas DC-3",9,7,0,"The plane crash landed into a field and struck a pole then continued into trees after dense smoke filled the plane and cockpit. The fire most likely started in a defective cabin heater but was not determined for sure. Singer Rick Nelson, 45, fiancթe Helen Blair, 27, soundman Clark Russell and the members of his back-up group The Stone Canyon Band, Andy Chapin, 20, Rick Intveld, 22, Bobby Neal, 38, and Patrick Woodward, 35 were killed. Both pilots survived after climbing out the cockpit windows. Nelson had purchased the DC-3 in May 1985 from Jerry Lee Lewis and the craft had been forced to make two emergency landings in the previous six months. Nelson and his band were en route to perform at the half-time festivities at the Cotton Bowl.",0.777777777777778
"3580",1986-01-18,"8:00","Near Peten, Guatemala","Aerovias de Guatemala SA","Sud-Aviation  Caravelle VI-N",87,87,0,"After initiating an overshoot and attempting to land for a second time, the plane crashed into a hilly area in the jungle. There were low lying clouds in the area.",1
"3581",1986-01-21,"4:25","Ellendale, Minnesota","Air Taxi","Bell 296B",3,3,0,"The purpose of the flight was to take a news crew to a location to cover a story. The news crew had attempted to hire another helicopter, but that operator refused due to forecast low visibility. This pilot, however, agreed to fly. Although he was certified for instrument flight in airplanes, the pilot was not qualified for instrument flight in helicopters, nor was the helicopter certified for instrument flight. The helicopter crashed & burned approximately 100' from the highway near a power line crossing. Impact occurred while the helicopter was in a shallow descent, heading away from the highway & parallel with the power line. Continued VFR flight into IMC. Overconfidence in personal ability.",1
"3582",1986-01-28,"7:45","Sao Paulo, Brazil","VASP","Boeing B-737-2A1",72,1,0,"The crew accidently tried to take off from a taxiway. The takeoff was aborted but the aircraft overran the runway and collided with a embankment and broke in two. There was heavy fog in the area.",0.0138888888888889
"3583",1986-01-29,"","Las Lomitas, Mexico","Aerocalifornia","Douglas DC-3A-178",21,21,0,"The plane tried to land at Los Mochis but had to divert to Las Lomitas because of fog. The airport was not approved for commercial flights and the plane crashed into a hill near the airport while attempting to land.",1
"3584",1986-02-05,"","Kasongo, Zaire","GLM Aviation","Lockheed L-188AF Electra",14,2,0,"Crashed while attempting to make a forced landing.",0.142857142857143
"3585",1986-02-16,"","Off Makung, Taiwan","China Airlines (Taiwan)","Boeing B-737-281",13,13,0,"The aircraft crashed into the sea during an attempted go-around after a missed landing attempt due to a burst nose gear tire.",1
"3586",1986-03-02,"3:03","Near Bugulma, Russia","Aeroflot","Antonov AN-24B",38,38,0,"The aircraft entered a left bank and turn, stalled and crashed 5 miles short of the runway. Failure of the autofeather sensor circuit breaker caused propellers to feather.",1
"3587",1986-03-03,"","Bern, Switzerland","Taxair","Cessna 425 Conquest",8,8,0,"",1
"3588",1986-03-13,"22:15","Alpena, Michigan","Simmons Airlines","Embraer 110P1 Bandeirante",9,3,0,"After a missed approach due to bad weather, the plane was cleared for an ILS approach but crashed in a wooded area, short of the runway. The flight crew's continued descent of the airplane below the glideslope and through the published decision height without obtaining visual reference of the runway for undetermined reasons.",0.333333333333333
"3589",1986-03-20,"","Near Naha, Indonesia","Merpati Nusantara Airlines","CASA 212 Aviocar 100",16,2,0,"Crashed into high ground at 1, 900 ft. while flying IFR in rain.",0.125
"3590",1986-03-24,"9:55","Goose Bay, Newfoundland, Canada","Goose Bay Air Services","de Havilland Canada DHC-3 Otter",5,4,0,"A fatigue initiated crack in the number nine cylinder head caused the engine to run rough and lose power. While the pilot was manoeuvring for the precautionary landing in whiteout conditions, the aircraft crashed. At impact, the fuel cells ruptured, and a fire erupted which destroyed the aircraft.",0.8
"3591",1986-03-25,"","Omsk, Soviet Union","Ministerstvo Obshchestvo Mashinostroyeniya","Antonov An-12AP",9,9,0,"Undershot the runway, overturned and caught fire.",1
"3592",1986-03-27,"","Bangui, Central African Republic","Military - French Air Force","Sepecat Jaguar A",0,0,35,"The jet fighter crashed into a school shortly after taking off after experiencing engine failure.",NA
"3593",1986-03-30,"10:15","Near Pemba, Mozambique","Military - Mozambique Air Force","Antonov AN-26",54,49,0,"The aircraft crashed while making an emergency return to the airfield after experiencing engine failure on takeoff.",0.907407407407407
"3594",1986-03-31,"9:11","Maravatio, Mexico","Mexicana","Boeing B-727-264",167,167,0,"While climbing through 29,000 feet, an overheated tire exploded in the wheel well after takeoff and damaged the hydrauliand electrical systems of the aircraft. The plane lost control and crashed. The tire had been serviced with air rather than nitrogen. The air, under high temperature and pressure, resulted in a chemical reaction within the tire itself which led to a explosion of the tire.",1
"3595",1986-04-02,"","Near Athens, Greece","Trans World Airlines","Boeing B-727",121,4,0,"Detonation of a explosive device in the passenger compartment causing four passengers to be sucked out.  The plane landed safely at Athens. The plastiexplosive was left under a seat by a woman carrying a Lebanese passport.",0.0330578512396694
"3596",1986-04-02,"","Near Magdalena, New Mexico","Military - U.S. Air Force","Lockheed HC-130P Hercules",11,11,0,"Lost a wing in heavy turbulence at low altitude.",1
"3597",1986-04-27,"8:35","Near Saravena, Colombia","ACES Colombia","de Havilland Canada DHC-6 Twin Otter 300",13,13,0,"Crashed into a 8,500 ft. mountain in poor weather.",1
"3598",1986-05-01,"6:32","San Salvador, El Salvador","Military - El Salvador Air Force","Douglas DC-6",37,37,0,"Crashed into a hill following an engine fire.",1
"3599",1986-05-03,"","Near Taipei, Taiwan","Military - Republiof China Air Force","Bell UH-1H / Bell UH-1H (helicopters)",22,22,0,"Both helicopters crashed into a rice paddy after experiencing a mid-air collision.",1
"3600",1986-05-03,"","Colombo, Sri Lanka","Air Lanka","Lockheed L-1011-100",150,22,0,"Detonation of an explosive device in the rear section of the cabin while on the ground and passengers were boarding. The aircraft was named City of Colombo.",0.146666666666667
"3601",1986-05-17,"","Hanty-Mansijsk, Soviet Union","Aeroflot","Yakovlev Yak-40",5,5,0,"Crashed on a test flight.",1
"3602",1986-05-17,"23:30","AtlantiCity, New Jersey","Air Taxi - Islip Airco Inc.","Cessna 414A",5,2,0,"During takeoff the pilot was not able to pull back the control wheel more than 2 inches. He aborted the takeoff late and was not able to stop the plane before it ran off the runway and collided with a car. Delayed aborted takeoff. Restricted elevator control movement.",0.4
"3603",1986-05-18,"8:30","Djibouti, Djibouti","Military - French Naval Aviation","Dassault Breguet Atlantique",19,19,0,"Crashed in the vicinity of Day Mountain in heavy rain and low clouds.",1
"3604",1986-05-24,"","Antananarivo, Madagascar","Military - Armթe de l'Air Malgache","Douglas C-47",13,13,0,"Flew into the side of a mountain in poor weather.",1
"3605",1986-06-10,"","Near Cairo, Egypt","EgyptAir","Fokker F-27 Friendship 500",26,23,0,"Crashed short of runway and collided with a building during a sandstorm.",0.884615384615385
"3606",1986-06-12,"15:22","Port Ellen, Islay Island","Loganair","de Havilland Canada DHC-6 Twin Otter 300",16,1,0,"The crew mistook Laphroaig for Port Ellen and crashed into a hill. Decision to allow the handling pilot to carry out a visual approach in unsuitable meteorological conditions. An error in visual navigation was a contributory factor.",0.0625
"3607",1986-06-17,"","Howard AFB, Panama","Military - U.S. Air Force","Boeing KC-135A",4,4,0,"Crashed while attempting to landing.",1
"3608",1986-06-18,"9:33","Grand Canyon, Arizona","Grand Canyon Airlines / Helitech","de Havilland Can. DHC-6 -300/ Bell 206B",25,25,0,"Midair collision. Inadequate visual lookout on the part of  both aircraft. Twenty killed on the de Havilland and  five on the Helitech. The failure of the flightcrew of both aircraft to see and avoid each other for undetermined reasons.",1
"3609",1986-06-22,"21:35","Penza,  Russia","Aeroflot","Tupolev TU-134A",59,1,0,"The aircraft overan the runway after an aborted takeoff. Passenger died of heart attack.",0.0169491525423729
"3610",1986-07-02,"10:27","Near Syktyvar, Russia","Aeroflot","Tupolev TU-134A",94,54,0,"The aircraft crashed in a forest after an in-flight fire caused by baggage that ignited in the rear cargo hold led to loss of contol of the aircraft.",0.574468085106383
"3611",1986-07-10,"","Maputo, Mozambique","Military - Zimbabwe Air Force","Douglas C-47A",17,17,0,"Crashed during takeoff.",1
"3612",1986-07-26,"17:45","Yosemite Nation, California","Air Taxi","Piper PA-32-260",6,3,0,"The aircraft struck a boulder as the aircraft climbed up a five degree upsloping ridge then nosed into the ground and burst into flames. Pilot disregarded performance data. Overconfidence in aircraft's ability.",0.5
"3613",1986-08-04,"0:23","Off St. Vincent, Leeward Islands","Leeward Islands Air Transport","de Havilland Canada DHC-6 Twin Otter 300",13,13,0,"Crashed into the sea in poor weather conditions.",1
"3614",1986-08-14,"11:30","Near Wampusirpi, Honduras","Military - Honduran Air Force","Lockheed C130D",59,59,0,"Crashed into the jungle in poor weather conditions as it approached Durzana Air Base.",1
"3615",1986-08-16,"10:30","Malakal, Sudan","Sudan Airways","Fokker F-27 Friendship 400M",60,60,0,"Shot down by SPLA rebels with surface-to-air missiles shortly after takeoff.",1
"3616",1986-08-21,"10:15","Frenchglen, Oregon","Air Taxi","Cessna T207A",6,6,0,"During the pilot's attempt to reverse direction at the end of the gorge the aircraft stalled and a loss of control followed. A stall/spin maneuver resulted placing the aircraft in an uncontrolled descent into the terrain. Improper inflight planning/decision. Airspeed not maintained.",1
